:START_ID(Forum)|:END_ID(Person)|joinDate:LONG
343597388637|4398046511241|20110503220954169
343597388637|8796093023000|20110925224508034
343597388637|13194139534578|20120516233810828
343597388637|13194139534730|20111005211747676
343597388637|13194139534982|20120311043546162
343597388637|24189255811726|20120228211509686
549755818846|1160|20120709223025991
549755818846|2199023256472|20110822074326055
549755818846|4398046511684|20120603011010800
549755818846|6597069766850|20110704182819720
549755818846|8796093023000|20120128062751656
549755818846|21990232556497|20120209225808417
549755818846|24189255811726|20120627062637467
549755818846|26388279066717|20120306000828283
824633725791|2199023256031|20120618042746409
824633725791|2199023256472|20120704042804322
824633725791|4398046511241|20120321162425270
824633725791|4398046511684|20120826024129608
824633725791|13194139534578|20120705120918167
824633725791|21990232556497|20120410124727653
824633725791|24189255811726|20120410135539719
549755818848|2199023256472|20110913035216337
549755818848|4398046511684|20120531191418688
549755818848|6597069766850|20120906084040370
549755818848|8796093023000|20111206143611962
549755818848|13194139534578|20110823235334367
549755818848|13194139534730|20120112060236052
549755818848|13194139534982|20110717053201775
549755818848|19791209300326|20120326070423116
549755818848|19791209301132|20120424073136986
549755818848|26388279066717|20120807020555795
481036342113|2199023256031|20120522100243044
481036342113|4398046511241|20110330192959435
481036342113|4398046511684|20110405055231652
481036342113|6597069766850|20111105121536720
481036342113|8796093023000|20110518175011920
481036342113|8796093023060|20110819041411050
481036342113|13194139534982|20120124001010055
481036342113|24189255811726|20120905171104223
481036342113|26388279066717|20120211063912934
618475295587|1160|20120211203231920
618475295587|2199023256031|20120821133349582
618475295587|4398046511241|20111129163108400
618475295587|4398046511684|20110804143748664
618475295587|8796093023000|20120810185916739
618475295587|13194139534578|20120909212049059
618475295587|13194139534982|20110808001247680
618475295587|19791209300326|20120214044045195
618475295587|19791209301132|20120726042441626
618475295587|21990232556497|20120118161012631
618475295587|24189255811726|20120809112354320
618475295587|26388279066717|20120612163716860
755914249060|1160|20120904032220657
755914249060|2199023256472|20120328091712147
755914249060|8796093023060|20120511135813101
755914249060|13194139534578|20120710170003439
755914249060|13194139534730|20120912193332591
755914249060|19791209301132|20111220023000279
755914249060|21990232556497|20120606201434241
755914249060|26388279066717|20120519200200414
343597388645|1160|20120802001729066
343597388645|2199023256472|20110325173918005
343597388645|4398046511684|20110626071932876
343597388645|8796093023000|20110526131622496
343597388645|8796093023060|20120213140957476
343597388645|13194139534578|20120704023406325
343597388645|19791209300326|20111018180931059
343597388645|24189255811726|20120802214651202
1030792156006|8796093023060|20120807010118303
1030792156006|19791209301132|20120830142317324
1030792156006|21990232556497|20120811120159393
1030792156006|32985348833314|20120902235858191
893353202535|4398046511684|20120717230104185
893353202535|8796093023000|20120825110022350
893353202535|8796093023060|20120507164245428
893353202535|13194139534730|20120419000725907
893353202535|13194139534982|20120831040600624
893353202535|24189255811726|20120612064858914
893353202535|26388279066717|20120417115142155
481036342120|1160|20111005142120243
481036342120|4398046511241|20120901023450282
481036342120|4398046511684|20120314041125840
481036342120|8796093023000|20110728233827042
481036342120|8796093023060|20110405090852380
481036342120|13194139534578|20110405005645920
481036342120|13194139534730|20110828070452024
481036342120|13194139534982|20110606145607488
481036342120|19791209300326|20120214130957697
481036342120|21990232556497|20120115144820870
618475295593|2199023256031|20120131223835743
618475295593|4398046511241|20111220015637764
618475295593|6597069766850|20120104111754868
618475295593|8796093023000|20111010230526179
618475295593|13194139534578|20120206063730040
618475295593|13194139534982|20120606171919212
618475295593|19791209300326|20120409230550931
618475295593|24189255811726|20120304075243683
618475295593|26388279066717|20120308230155763
824633725802|1160|20120501223213196
824633725802|2199023256472|20120305092711178
824633725802|4398046511241|20120331071741578
824633725802|13194139534730|20120529023404077
824633725802|13194139534982|20120827235825180
824633725802|19791209300326|20120902205546056
824633725802|24189255811726|20120328153858052
824633725802|26388279066717|20120716020949541
343597388651|1050|20101228101816873
343597388651|2199023256816|20101220193440792
343597388651|6597069767432|20110104030439226
343597388651|6597069767747|20110114192946362
343597388651|6597069768236|20110106145729138
343597388651|8796093022423|20110115184308357
343597388651|8796093023560|20110101174804665
343597388651|10995116278915|20110118054224730
343597388651|10995116278981|20110118142116798
343597388651|17592186044991|20110607190623879
343597388651|21990232556410|20110910090411833
343597388651|28587302322974|20120511115216975
343597388651|32985348834375|20120815001540702
481036342124|465|20110323103344423
481036342124|2199023256418|20110411035539924
481036342124|2199023256816|20110401104201648
481036342124|4398046512142|20110326074625759
481036342124|6597069766797|20110406051850796
481036342124|6597069768154|20110318084453925
481036342124|6597069768236|20110404080230488
481036342124|8796093022887|20110322090003378
481036342124|10995116278570|20110329180627582
481036342124|13194139533618|20110406120837893
481036342124|13194139534191|20110330072654673
481036342124|13194139534548|20110328173353090
481036342124|13194139534624|20110327082216992
481036342124|15393162788893|20110412115236338
481036342124|15393162790474|20110508230913050
481036342124|17592186044857|20110704020402358
481036342124|17592186044991|20110522154515271
481036342124|17592186045693|20110531220233732
481036342124|19791209301138|20110811113839851
481036342124|24189255811566|20111230041907412
481036342124|24189255811663|20111225212300284
481036342124|24189255811940|20120124103218952
481036342124|26388279067734|20120210042242681
481036342124|28587302322974|20120523112302339
481036342124|30786325577752|20120623034002459
481036342124|32985348834824|20120724075747052
687194772333|4398046511257|20111027081205221
687194772333|10995116278184|20111030145250563
687194772333|13194139534154|20111107112517129
687194772333|13194139534730|20111106022605465
687194772333|17592186045551|20111024072956952
687194772333|26388279067534|20120126114755168
687194772333|30786325578585|20120704091352356
687194772333|30786325578932|20120607231136511
687194772333|32985348834483|20120816053104666
893353202542|10995116278184|20120629141108830
893353202542|13194139534154|20120718015755763
755914249072|4398046511257|20120614100156420
755914249072|10995116278184|20120324193015882
755914249072|13194139534730|20120318232852364
755914249074|4398046511257|20120626231113263
755914249074|10995116278184|20120605132123805
755914249074|13194139534154|20120712224735809
755914249074|13194139534730|20120726210701119
755914249074|30786325578932|20120801064134188
962072679284|4398046511257|20120902005259933
962072679284|10995116278184|20120804085539282
962072679284|13194139534730|20120714030715179
962072679284|17592186045551|20120818033603879
962072679284|30786325578585|20120821191130261
824633725813|10995116278184|20120613123949010
824633725813|13194139534154|20120306223600317
824633725813|26388279067534|20120807013832042
824633725813|30786325578585|20120716222051440
962072679286|10995116278184|20120829233116641
962072679286|13194139534154|20120605145251987
1030792156023|10995116278184|20120824195941999
1030792156023|26388279067534|20120817223858659
1030792156023|30786325578932|20120826094451702
755914249083|13194139534154|20120609175328757
755914249083|13194139534730|20120314224042212
755914249083|26388279067534|20120821090352744
755914249083|30786325578932|20120809081655822
687194772348|296|20111024000308407
687194772348|941|20111113112417759
687194772348|2199023256472|20111105143218451
687194772348|4398046512573|20111106061223398
687194772348|6597069768129|20111020230217862
687194772348|8796093022367|20111103042505676
687194772348|17592186044897|20111101075412665
687194772348|19791209300631|20111025065129899
687194772348|24189255811566|20111217072226348
687194772348|30786325578932|20120604160829152
687194772348|32985348834375|20120730044845127
755914249085|941|20120305031811184
755914249085|17592186044897|20120215115000724
755914249085|30786325578932|20120810104730491
962072679295|2199023256472|20120712132152185
962072679295|4398046512573|20120826021610075
962072679295|6597069768129|20120625012312743
962072679295|8796093022367|20120712083038745
962072679295|19791209300631|20120618182216555
755914249088|4398046512573|20120617101037808
755914249088|8796093022367|20120615023344243
755914249088|19791209300631|20120226190545450
755914249088|24189255811566|20120411192459968
962072679297|296|20120602070918614
962072679297|2199023256472|20120829075158915
962072679297|19791209300631|20120604215549777
962072679297|30786325578932|20120911032205989
755914249090|296|20120710215350207
755914249090|4398046512573|20120408092729665
755914249090|8796093022367|20120309022027011
755914249090|17592186044897|20120716202333126
755914249090|19791209300631|20120519065603424
755914249090|24189255811566|20120728105703450
755914249090|30786325578932|20120913074719864
962072679299|296|20120810010005512
962072679299|941|20120616163710678
962072679299|4398046512573|20120622162028419
962072679299|30786325578932|20120903211710505
962072679300|2199023256472|20120822020951503
962072679300|8796093022367|20120731015547505
962072679300|19791209300631|20120907103918820
962072679301|296|20120609192953814
962072679301|8796093022367|20120807030636878
962072679301|30786325578932|20120902200941351
962072679302|4398046512573|20120608143718012
962072679302|8796093022367|20120903085815647
962072679302|24189255811566|20120705102501102
824633725835|407|20120201011626261
824633725835|2199023256816|20120211140414008
824633725835|6597069767851|20120126013534844
824633725835|13194139534548|20120219053826427
824633725835|17592186044808|20120125160650178
824633725835|17592186044991|20120131184321513
824633725835|17592186044994|20120123134445309
824633725835|17592186045813|20120216205757837
824633725835|24189255812657|20120222093316167
824633725836|454|20120206095212226
824633725836|459|20120208141728335
824633725836|1131|20120210073144220
824633725836|2199023255898|20120303221139223
824633725836|2199023256049|20120301223718909
824633725836|2199023256418|20120206193950672
824633725836|2199023256586|20120228204121018
824633725836|2199023256593|20120227230811873
824633725836|2199023256744|20120208081923606
824633725836|2199023256776|20120219041203963
824633725836|2199023257206|20120301000925323
824633725836|4398046511177|20120210030305906
824633725836|4398046511667|20120217111045332
824633725836|4398046512194|20120209010608045
824633725836|4398046512387|20120303073214067
824633725836|6597069767674|20120214081343351
824633725836|8796093023493|20120216231743368
824633725836|10995116277820|20120214073717480
824633725836|10995116277907|20120220170907539
824633725836|10995116278184|20120217213000205
824633725836|10995116278234|20120218151823076
824633725836|10995116278291|20120222175215006
824633725836|10995116279040|20120216023942106
824633725836|15393162789111|20120212183008187
824633725836|15393162789560|20120211024702578
824633725836|15393162790078|20120215012300993
824633725836|15393162790476|20120219203347276
824633725836|17592186044532|20120211204659058
824633725836|17592186044551|20120207172302272
824633725836|17592186045551|20120224024257825
824633725836|17592186045813|20120217045506579
824633725836|17592186045896|20120225212059200
824633725836|17592186046110|20120222025713268
824633725836|19791209300317|20120301063614677
824633725836|19791209300631|20120222063350543
824633725836|19791209301496|20120229173740816
824633725836|21990232555586|20120219001043626
824633725836|21990232555617|20120229114453463
824633725836|21990232556027|20120208161825378
824633725836|21990232556166|20120228215457046
824633725836|21990232556410|20120229040059625
824633725836|21990232556614|20120206105557519
824633725836|24189255811103|20120224090439617
824633725836|24189255811663|20120216034419766
824633725836|24189255811778|20120215004656269
824633725836|24189255812226|20120212000324606
824633725836|26388279067183|20120207191717541
824633725836|26388279067472|20120311095551127
824633725836|26388279067669|20120210194511473
824633725836|26388279068296|20120305142647646
824633725836|28587302322499|20120504152600979
824633725836|28587302322553|20120517081325004
824633725836|28587302323296|20120428124804459
824633725836|30786325577752|20120531211302491
824633725836|30786325577812|20120707114459720
824633725836|30786325578585|20120710124953403
824633725836|30786325579091|20120614102207746
824633725836|30786325579297|20120705121927388
824633725836|32985348833438|20120725015200460
824633725836|32985348833536|20120906174116430
824633725836|32985348834027|20120808132030555
824633725836|32985348834735|20120824024309113
824633725836|32985348834930|20120727094737899
824633725837|454|20120521122816815
824633725837|2199023255898|20120903203949154
824633725837|2199023256418|20120910110524745
824633725837|2199023256744|20120326002801428
824633725837|4398046511177|20120912033703325
824633725837|6597069767674|20120310064136486
824633725837|10995116277907|20120522014636652
824633725837|10995116278184|20120630065439500
824633725837|10995116278234|20120503094535105
824633725837|10995116279040|20120907153852773
824633725837|15393162789560|20120816121357023
824633725837|15393162790476|20120630181900399
824633725837|17592186044551|20120603224427263
824633725837|17592186045813|20120906004149331
824633725837|17592186045896|20120713002712245
824633725837|19791209300631|20120828072604862
824633725837|21990232555617|20120717223649671
824633725837|21990232556410|20120720133625345
824633725837|24189255811103|20120622175613152
824633725837|24189255811778|20120805132849418
824633725837|26388279068296|20120515015725126
824633725837|28587302322499|20120731073409964
824633725837|30786325577752|20120727180615013
824633725837|30786325577812|20120728210656954
824633725837|30786325579297|20120825174751234
824633725837|32985348834930|20120811234209765
962072679310|2199023256586|20120828000402196
962072679310|2199023256776|20120813151637337
962072679310|2199023257206|20120824131238291
962072679310|4398046512194|20120717202132654
962072679310|4398046512387|20120821224344486
962072679310|10995116279040|20120729204151823
962072679310|15393162789560|20120714045917480
962072679310|17592186045896|20120713061537609
962072679310|17592186046110|20120812023916649
962072679310|21990232555586|20120906142129704
962072679310|21990232555617|20120716142038118
962072679310|21990232556410|20120725181307441
962072679310|26388279067472|20120814032228653
962072679310|26388279068296|20120823025625420
962072679310|28587302322499|20120912040539672
962072679310|28587302323296|20120714114032539
962072679310|30786325578585|20120913045606787
962072679310|30786325579091|20120804183925056
962072679310|30786325579297|20120825160129947
893353202575|459|20120715140052613
893353202575|1131|20120814034636281
893353202575|2199023256049|20120712154011280
893353202575|2199023256418|20120503184137822
893353202575|2199023256586|20120828232037851
893353202575|2199023256744|20120822030349327
893353202575|4398046512194|20120717074428854
893353202575|10995116278234|20120619103550319
893353202575|15393162790078|20120714090741550
893353202575|17592186045896|20120911064514651
893353202575|19791209300317|20120608111843419
893353202575|21990232555586|20120630003222650
893353202575|21990232555617|20120628060807203
893353202575|21990232556027|20120704032606845
893353202575|24189255811663|20120802141323769
893353202575|24189255812226|20120815005702232
893353202575|26388279067183|20120706210455284
893353202575|28587302322499|20120703211944922
893353202575|28587302322553|20120710172429806
893353202575|28587302323296|20120724125836256
893353202575|30786325578585|20120821155634210
893353202575|30786325579091|20120826111120664
893353202575|32985348834930|20120822080436428
1030792156049|459|20120805062459608
1030792156049|2199023255898|20120811094426141
1030792156049|2199023256593|20120907044340470
1030792156049|2199023256776|20120803091312528
1030792156049|6597069767674|20120829074142392
1030792156049|10995116277907|20120813193229903
1030792156049|10995116278234|20120810115748627
1030792156049|10995116279040|20120910061108278
1030792156049|15393162789560|20120808173814721
1030792156049|17592186044551|20120729144129143
1030792156049|24189255811778|20120905121457884
1030792156049|32985348833438|20120829074759758
893353202579|454|20120507084720586
893353202579|459|20120520095326928
893353202579|2199023255898|20120823071512326
893353202579|2199023256586|20120831130559863
893353202579|2199023256776|20120828205901322
893353202579|4398046511177|20120419021815472
893353202579|4398046511667|20120806182017284
893353202579|6597069767674|20120418062333011
893353202579|8796093023493|20120619232151228
893353202579|10995116277820|20120817153315512
893353202579|10995116278291|20120705055543001
893353202579|10995116279040|20120711215109021
893353202579|15393162790078|20120411001152290
893353202579|15393162790476|20120413050018446
893353202579|17592186044532|20120608002448316
893353202579|17592186045813|20120323095226089
893353202579|17592186045896|20120331124558046
893353202579|17592186046110|20120709224629639
893353202579|19791209300631|20120531011251900
893353202579|19791209301496|20120612065051550
893353202579|21990232555586|20120712060346527
893353202579|21990232555617|20120513021751161
893353202579|21990232556166|20120725102951480
893353202579|21990232556614|20120418015840262
893353202579|24189255811778|20120612181338785
893353202579|26388279067669|20120821103034723
893353202579|26388279068296|20120910102213138
893353202579|30786325577752|20120822180203668
893353202579|30786325578585|20120901162755084
893353202579|30786325579297|20120807191718999
1030792156052|2199023256049|20120821063842236
1030792156052|2199023256586|20120823231855343
1030792156052|2199023256776|20120823143300363
1030792156052|2199023257206|20120908180340514
1030792156052|4398046512194|20120816212738862
1030792156052|10995116277820|20120827230707107
1030792156052|10995116278184|20120812163416827
1030792156052|15393162789560|20120817134042312
1030792156052|19791209301496|20120824235251309
1030792156052|26388279068296|20120819221235788
1030792156052|28587302322553|20120831122505259
1030792156052|32985348833438|20120816055334602
1030792156054|1131|20120827041642373
1030792156054|2199023255898|20120903194652990
1030792156054|2199023256049|20120825004623293
1030792156054|2199023256776|20120822014926261
1030792156054|10995116278234|20120912125157657
1030792156054|17592186045551|20120822225406028
1030792156054|19791209300631|20120904081829910
1030792156054|24189255811103|20120801171947694
1030792156054|26388279067183|20120823171236030
1030792156054|32985348834027|20120813063404514
824633725847|2199023255898|20120323092114850
824633725847|2199023256049|20120829120954955
824633725847|2199023256418|20120714001132088
824633725847|2199023256586|20120510102517196
824633725847|4398046511667|20120309083301440
824633725847|4398046512194|20120727114638681
824633725847|6597069767674|20120419051410258
824633725847|10995116278184|20120425093734708
824633725847|10995116279040|20120724181107371
824633725847|15393162789111|20120514151635004
824633725847|15393162790078|20120702010059558
824633725847|17592186044551|20120901204432775
824633725847|17592186046110|20120828135638212
824633725847|21990232555617|20120414161819815
824633725847|21990232556166|20120505014921190
824633725847|21990232556410|20120831221614536
824633725847|21990232556614|20120626112510503
824633725847|24189255811663|20120314134131316
824633725847|26388279067669|20120404211718656
824633725847|26388279068296|20120528020328849
824633725847|28587302323296|20120515063511599
824633725847|30786325579091|20120706151411762
824633725847|32985348834027|20120811191523740
893353202584|870|20120331232239189
893353202584|1355|20120323175350142
893353202584|2199023256816|20120416014724513
893353202584|4398046511163|20120416181742965
893353202584|4398046511180|20120323190356803
893353202584|4398046511587|20120327165345639
893353202584|4398046512376|20120414171624190
893353202584|6597069766678|20120328102204634
893353202584|6597069767149|20120412152525458
893353202584|6597069767457|20120327195524113
893353202584|6597069767884|20120419045745717
893353202584|8796093023000|20120411171623755
893353202584|8796093023234|20120411183746481
893353202584|8796093023550|20120403195659895
893353202584|8796093023851|20120401022142276
893353202584|8796093023907|20120402015232362
893353202584|10995116278264|20120325171211866
893353202584|17592186044994|20120405031303606
893353202584|17592186045078|20120403125552585
893353202584|19791209300852|20120403131901030
893353202584|19791209300961|20120406163134520
893353202584|19791209301664|20120416130606243
893353202584|21990232555650|20120417234600201
893353202584|21990232556410|20120329021806231
893353202584|21990232556497|20120421224641765
893353202584|24189255811566|20120404071447587
893353202584|24189255811726|20120415080817015
893353202584|24189255812045|20120331000950759
893353202584|24189255812574|20120417000610610
893353202584|28587302322530|20120418123206177
893353202584|28587302322537|20120419092611797
893353202584|28587302322631|20120326004231071
893353202584|28587302322854|20120504162614271
893353202584|28587302323193|20120516015507046
893353202584|30786325578932|20120612021350077
893353202584|32985348833995|20120825113655679
893353202584|35184372088899|20120911151549612
893353202587|1355|20120824131432731
893353202587|4398046511180|20120909111511496
893353202587|6597069766678|20120713234502088
893353202587|6597069767457|20120703162024747
893353202587|6597069767884|20120831092440857
893353202587|8796093023234|20120627092011594
893353202587|8796093023851|20120622195224377
893353202587|8796093023907|20120612163652389
893353202587|17592186045078|20120530193706105
893353202587|21990232556410|20120612111737310
893353202587|24189255811566|20120612170221869
893353202587|24189255812045|20120908150814393
893353202587|28587302322854|20120513215336909
893353202589|4398046511163|20120617043913377
893353202589|4398046511180|20120625111434971
893353202589|8796093023000|20120912150813586
893353202589|8796093023234|20120610115859279
893353202589|8796093023550|20120721112655060
893353202589|17592186045078|20120515012458209
893353202589|19791209300852|20120610113912860
893353202589|19791209300961|20120806150640861
893353202589|19791209301664|20120704101627494
893353202589|21990232556410|20120703050118349
893353202589|21990232556497|20120704161700985
893353202589|24189255811726|20120611135711617
893353202589|24189255812574|20120819020439056
893353202589|28587302322530|20120512072801689
893353202589|28587302323193|20120828025149770
893353202590|4398046511587|20120814053613872
893353202590|4398046512376|20120722000124726
893353202590|6597069767457|20120529112549782
893353202590|6597069767884|20120719051642982
893353202590|8796093023851|20120822051359057
893353202590|17592186045078|20120708145811464
893353202590|19791209300961|20120825070326071
893353202590|21990232555650|20120607194403015
893353202590|28587302322530|20120821231907685
893353202590|28587302322537|20120730014104465
893353202590|28587302322631|20120628050615226
893353202590|28587302322854|20120506005940954
893353202590|30786325578932|20120724042843409
962072679327|2199023256816|20120827081426117
962072679327|4398046511180|20120625204729020
962072679327|6597069767149|20120511033428979
962072679327|8796093023000|20120822161515437
962072679327|8796093023851|20120717013314794
962072679327|10995116278264|20120709062959664
962072679327|17592186044994|20120731191804564
962072679327|19791209300852|20120817221737290
962072679327|19791209301664|20120704085128721
962072679327|24189255812045|20120620013423613
962072679327|24189255812574|20120829143336322
962072679327|28587302322854|20120716223200671
962072679327|28587302323193|20120615105842295
962072679328|870|20120629115951548
962072679328|4398046511587|20120810033222653
962072679328|4398046512376|20120902020638543
962072679328|6597069767149|20120728034159730
962072679328|6597069767884|20120625135443712
962072679328|17592186045078|20120728040625887
962072679328|28587302322537|20120629001532575
962072679328|28587302322631|20120902010230815
962072679328|28587302322854|20120903072143767
962072679328|30786325578932|20120724020828213
962072679329|4398046511180|20120702191024438
962072679329|4398046512376|20120711002126503
962072679329|8796093023000|20120812020217679
962072679329|8796093023907|20120829131858747
962072679329|17592186045078|20120806142737105
962072679329|19791209300852|20120711115751923
962072679329|21990232555650|20120808095524620
962072679329|21990232556410|20120806141642166
962072679329|21990232556497|20120710005721792
962072679329|24189255812045|20120629073545152
962072679329|28587302322530|20120628180637556
962072679329|28587302322631|20120831134738678
962072679329|28587302322854|20120729155848220
962072679330|1564|20120525205951515
962072679330|6597069768236|20120614094450763
962072679332|6597069768236|20120728075602651
962072679334|6597069768236|20120803125451616
68719481775|2199023256816|20100526021955205
68719481775|4398046511667|20100529183457758
68719481775|15393162788906|20110506191351682
68719481775|15393162790476|20110415120606827
68719481775|17592186045693|20110607173159735
68719481775|21990232555834|20111110020848020
68719481775|24189255811663|20111209044849512
68719481775|26388279067551|20120301223718909
68719481775|32985348833673|20120806072110587
137438958512|143|20100703043956973
137438958512|345|20100708010534436
137438958512|772|20100619133721522
137438958512|1355|20100709093355365
137438958512|1481|20100617123311766
137438958512|2199023255981|20100612202926287
137438958512|2199023256437|20100612073218890
137438958512|4398046511180|20100625120848728
137438958512|4398046511734|20100629015455100
137438958512|6597069767242|20100817104212603
137438958512|8796093022887|20101003112157722
137438958512|10995116278291|20101129104427823
137438958512|10995116279040|20101230004347637
137438958512|13194139533618|20110202193801495
137438958512|13194139533792|20110204203740508
137438958512|13194139534279|20110205111124755
137438958512|17592186045604|20110703090203204
137438958512|17592186045693|20110602135251192
137438958512|17592186045981|20110616075726585
137438958512|19791209300020|20110821182027490
137438958512|19791209301554|20110819030647130
137438958512|21990232555834|20111119081238763
137438958512|21990232556497|20110915132320879
137438958512|21990232556585|20111028075723970
137438958512|24189255812574|20111130190517076
137438958512|26388279067066|20120212193023562
137438958512|28587302322530|20120402193914537
137438958512|28587302322537|20120428065745270
137438958512|28587302322865|20120416065818981
137438958512|28587302323281|20120327165345639
137438958512|30786325578711|20120707175306674
137438958512|30786325579109|20120630053918528
206158435249|143|20100829130619194
206158435249|345|20100824140135996
206158435249|1259|20100824041437027
206158435249|2199023255817|20100818201123286
206158435249|2199023256437|20100909230015573
206158435249|6597069768324|20100905113225524
206158435249|8796093022887|20101003230518599
206158435249|13194139533535|20110113055936427
206158435249|13194139533618|20110219095018361
206158435249|17592186045693|20110624164811214
206158435249|17592186045981|20110616163927581
206158435249|21990232555658|20111016192945587
206158435249|24189255811663|20111216063701937
206158435249|26388279067571|20120302170505212
206158435249|26388279067760|20120327022251333
206158435249|26388279068206|20120217165701695
206158435249|28587302322553|20120517232324464
206158435249|28587302322837|20120515220834364
206158435249|32985348833995|20120829045715699
618475295666|2199023255817|20120522200153514
618475295666|2199023256437|20120411122803468
618475295666|8796093022887|20120323044909480
618475295666|13194139533535|20111207214636799
618475295666|17592186045693|20120413004903829
618475295666|17592186045981|20111117074630248
618475295666|24189255811663|20120619152644132
618475295666|26388279067571|20120717032709638
618475295666|26388279068206|20120505220811125
618475295666|28587302322553|20120913031206514
618475295667|2199023255817|20120726142432929
618475295667|2199023256437|20111003173718839
618475295667|8796093022887|20110911104132248
618475295667|13194139533535|20111014172039494
618475295667|13194139533618|20111204044542689
618475295667|21990232555658|20120222190818947
618475295667|24189255811663|20120417225131652
618475295667|26388279067571|20120613071242093
618475295667|28587302322837|20120802111022718
962072679348|345|20120824111059008
962072679348|26388279067760|20120603212103303
962072679350|2199023255817|20120714192140463
962072679350|26388279067760|20120623081031718
962072679350|28587302322837|20120821073439619
893353202615|2199023255817|20120907032103116
893353202615|13194139533618|20120712051259299
893353202615|17592186045981|20120708011448622
893353202615|24189255811663|20120524143107812
893353202615|28587302322553|20120903232402512
893353202615|28587302322837|20120515225622235
206158435256|143|20120718073139859
206158435256|345|20120415114010883
206158435256|1259|20120528012034765
206158435256|2199023255817|20120104143835739
206158435256|2199023256437|20110720023054257
206158435256|8796093022887|20120621062222956
206158435256|13194139533535|20110212233922330
206158435256|17592186045981|20120706043515406
206158435256|21990232555658|20120130052429885
206158435256|24189255811663|20120820153842382
206158435256|26388279067571|20120815120045035
206158435256|26388279067760|20120514120323206
206158435256|26388279068206|20120310232412959
893353202617|1259|20120329092704053
893353202617|8796093022887|20120523015937181
893353202617|13194139533535|20120710131938805
893353202617|26388279067571|20120406025511715
549755818938|1259|20111002092853226
549755818938|6597069768324|20110803111838336
549755818938|13194139533535|20120402104032794
549755818938|17592186045693|20110710233517360
549755818938|17592186045981|20120130182738687
549755818938|24189255811663|20120701182015966
549755818938|26388279067760|20120514173323027
618475295675|143|20120529030539581
618475295675|1259|20111001092318982
618475295675|2199023255817|20120402232807995
618475295675|2199023256437|20120808111414047
618475295675|6597069768324|20120303001048605
618475295675|13194139533618|20120502193730196
618475295675|17592186045981|20120624104023377
618475295675|26388279067760|20120804043104722
618475295675|26388279068206|20120408031553564
618475295675|28587302322553|20120814070044966
962072679356|143|20120721070022078
962072679356|1259|20120809001731072
962072679356|2199023255817|20120616115826804
962072679356|2199023256437|20120624011117007
962072679356|8796093022887|20120827035332115
962072679356|24189255811663|20120626103344793
962072679356|28587302322837|20120831062350438
1030792156093|143|20120805172345840
1030792156093|345|20120908035555872
1030792156093|1259|20120805013617219
1030792156093|26388279067571|20120831071819815
1030792156094|13194139533618|20120825195115876
1030792156094|24189255811663|20120826050321949
1030792156094|26388279068206|20120904182506330
755914249151|143|20120107174952419
755914249151|6597069768324|20111130100707623
755914249151|13194139533618|20120703174639344
755914249151|21990232555658|20120619062903064
755914249151|24189255811663|20120818020940884
755914249151|26388279067571|20120403074241448
549755818944|143|20110613070055657
549755818944|2199023255817|20120721155459070
549755818944|2199023256437|20120531184848784
549755818944|6597069768324|20120404084056404
549755818944|13194139533618|20111111115936669
549755818944|17592186045693|20120203221616756
549755818944|17592186045981|20110821033149232
549755818944|28587302322837|20120815132936002
1030792156097|143|20120906002715339
1030792156097|1259|20120825133921331
1030792156097|8796093022887|20120904040856849
687194772418|143|20120722034047594
687194772418|6597069768324|20120523123304720
687194772418|8796093022887|20111115234351100
687194772418|13194139533535|20120305223209838
687194772418|13194139533618|20120122073741326
687194772418|17592186045981|20120115123458105
687194772418|21990232555658|20120329084610200
687194772418|24189255811663|20120501003710928
687194772418|26388279067571|20120704233324839
687194772418|26388279067760|20120502121236127
687194772418|28587302322553|20120819090729458
549755818947|143|20120810180352292
549755818947|2199023255817|20111216094745375
549755818947|6597069768324|20120612172341714
549755818947|8796093022887|20120116101300259
549755818947|13194139533618|20120521232457733
549755818947|17592186045693|20111219232715623
549755818947|17592186045981|20120729065500071
549755818947|21990232555658|20120614083507233
549755818947|24189255811663|20120216042000328
549755818947|26388279068206|20120409164218730
549755818947|32985348833995|20120831164627921
1030792156100|21990232555658|20120825153807685
893353202629|345|20120427094727945
893353202629|1259|20120820234351787
893353202629|6597069768324|20120514084935640
893353202629|13194139533535|20120508003621874
893353202629|17592186045981|20120412041750778
893353202629|24189255811663|20120727225832121
893353202629|26388279067571|20120624235812936
893353202629|26388279067760|20120818223941077
549755818950|345|20111226075217999
549755818950|2199023255817|20111229044055344
549755818950|2199023256437|20110823144508797
549755818950|8796093022887|20120317135642243
549755818950|13194139533618|20120427234601548
549755818950|17592186045693|20110719203552375
549755818950|17592186045981|20120725074431561
549755818950|21990232555658|20120217203617344
549755818950|26388279067571|20120804195547396
549755818950|26388279067760|20120510041637334
687194772423|1259|20120905035406177
687194772423|6597069768324|20111202202544013
687194772423|13194139533535|20120816042341710
687194772423|13194139533618|20111109160533060
687194772423|17592186045693|20120323205004438
687194772423|17592186045981|20120417190853557
687194772423|21990232555658|20120630015902295
687194772423|24189255811663|20120308000913367
687194772423|26388279067760|20120409183248660
618475295688|345|20120413094950190
618475295688|6597069768324|20111112162755443
618475295688|13194139533535|20120831022532114
618475295688|13194139533618|20111204220714780
618475295688|17592186045693|20120319222528939
618475295688|17592186045981|20110820135816651
618475295688|21990232555658|20120711174640773
