:START_ID(Comment)|:END_ID(Person)
1168231115172|19791209300812
1099511638437|26388279066773
1168231115174|2199023255790
1168231115175|8796093023573
1099511638440|10995116279002
1168231115177|32985348833746
1168231115178|37383395344998
1168231115179|15393162789655
1168231115180|24189255811104
1168231115181|4398046511989
1168231115182|2199023255790
549755824560|4398046511851
962072684977|24189255811142
1168231115186|4398046511247
549755824563|8796093023851
1030792161716|28587302322797
1099511638453|35184372089362
1168231115190|37383395344878
962072684983|181
1030792161720|10995116279375
1030792161721|8796093022932
1168231115194|8796093023573
1030792161723|13194139534340
618475301309|13194139534507
1030792161726|28587302322797
1099511638463|35184372090502
893353208256|24189255811415
1099511638465|28587302322876
962072684994|24189255812617
1168231115203|8796093023573
1030792161732|24189255811369
1168231115205|32985348834502
618475301318|10995116278434
824633731527|2199023255724
1099511638472|17592186045707
824633731530|13194139534936
1030792161739|30786325578073
1030792161740|2199023255898
1030792161741|4398046511577
1030792161742|15393162789655
1099511638479|35184372089936
1030792161744|4398046511577
1030792161745|10995116277934
1099511638482|6597069768249
755914254803|8796093023835
962072685012|1223
1099511638485|26388279067078
1168231115223|37383395344878
893353208280|24189255811415
618475301337|1096
962072685018|24189255811142
962072685019|10995116278727
1168231115228|37383395344525
893353208285|17592186045364
687194778078|10995116279452
893353208287|10995116277934
1099511638496|26388279067078
1168231115233|8796093023573
1168231115234|1494
824633731556|21990232556036
549755824613|4398046511357
1168231115238|35184372090415
1030792161767|32985348833746
824633731560|4398046512008
1099511638505|4398046512336
1030792161770|1096
1099511638507|4398046511357
1099511638508|6597069768249
1030792161773|24189255811104
1099511638510|24189255812623
1168231115247|37383395346041
1168231115249|26388279066876
824633731570|21990232556052
549755824627|2199023256503
755914254836|8796093023143
1168231115253|35184372090415
962072685046|10995116278400
1168231115255|37383395345948
481036347896|4398046511851
549755824633|2199023256503
1030792161786|2199023255898
1168231115259|10995116279452
1168231115260|37383395344878
824633731582|19791209300172
1030792161791|21990232556317
893353208320|24189255811369
893353208321|15393162790040
1099511638530|35184372089362
962072685059|19791209300224
962072685060|8796093022932
893353208325|8796093022932
893353208326|6597069768004
962072685063|10995116279452
962072685064|8796093023835
1030792161801|2199023255790
1099511638539|32985348834871
1099511638540|35184372089936
1099511638541|6597069768004
618475301390|1096
1099511638543|4398046512336
549755824656|8796093023851
618475301393|2199023256503
1168231115282|37383395345948
1099511638547|26388279067078
1099511638548|28587302322876
1099511638549|35184372089936
1168231115286|37383395344525
1030792161816|19791209300164
1030792161817|19791209300164
1030792161818|19791209300164
1168231115292|15393162790040
1168231115293|37383395344878
1168231115294|10995116278710
1168231115295|4398046511176
1168231115296|8796093023573
1168231115297|13194139533714
1168231115299|4398046511176
1168231115300|32985348833492
1168231115301|24189255811415
1168231115302|35184372089609
1168231115303|35184372090502
1168231115304|21990232555631
1168231115305|37383395345948
1168231115306|2199023255790
1168231115307|1096
1168231115308|37383395344878
1168231115309|10995116279002
1168231115310|910
1168231115311|35184372089936
1168231115313|10995116278230
1168231115314|32985348833673
1168231115315|4398046512405
1168231115316|10995116278727
1168231115319|32985348834852
1168231115320|1494
1168231115321|10995116279002
1168231115322|35184372089609
1168231115323|2199023255724
1168231115324|26388279067332
1168231115326|26388279067664
1168231115327|2199023256981
1168231115328|10995116278710
1168231115330|37383395344977
1168231115331|35184372090502
1168231115332|1096
1168231115333|8796093023194
1168231115334|30786325578241
1168231115335|10995116277934
1168231115336|8796093023573
1168231115337|10995116279452
1168231115338|21990232556052
1168231115339|19791209300812
1168231115340|37383395344977
1168231115341|13194139534936
1168231115342|8796093023573
1168231115343|8796093023851
1168231115344|2199023255898
1168231115345|4398046511247
1168231115346|10995116279452
1168231115348|24189255811369
1168231115349|2199023255790
1168231115350|555
1168231115351|28587302322797
1168231115352|10995116278449
1168231115353|35184372089936
1168231115354|37383395345880
1168231115355|8796093023194
1168231115356|24189255811369
1168231115357|30786325578241
1168231115358|37383395344525
1168231115359|21990232556251
1168231115360|1204
1168231115361|28587302322876
1168231115362|35184372090502
1168231115363|32985348833938
1168231115364|28587302322196
1168231115366|10995116277934
1168231115367|15393162789106
1168231115368|15393162790053
1168231115369|35184372090502
1168231115370|13194139534447
1168231115371|32985348834852
1168231115372|2199023255797
1168231115373|35184372090502
1168231115374|13194139534936
1168231115375|8796093023573
1168231115376|37383395345880
1168231115377|19791209301603
1168231115378|32985348834852
1168231115379|28587302322876
1168231115380|19791209300812
1168231115381|35184372090415
1168231115382|4398046511577
1168231115387|28587302322196
1168231115388|2199023255898
1168231115389|15393162789106
1168231115390|8796093023851
1168231115391|19791209300812
1168231115392|28587302322876
1168231115393|21990232556251
1168231115394|19791209300812
1168231115395|10995116278449
1168231115396|4398046511727
1168231115397|21990232556251
1168231115398|28587302322196
1030792161928|24189255811142
1030792161929|4398046511727
1030792161930|17592186046068
1030792161931|555
1099511638668|32985348834852
1099511638669|1096
1030792161934|8796093023194
1099511638671|28587302323051
1099511638672|26388279066773
1030792161937|10995116277934
1030792161938|13194139534447
1168231115411|37383395344977
1168231115413|30786325578241
1030792161942|24189255811369
1030792161943|2199023255898
1168231115416|37383395344977
1168231115417|37383395344977
1030792161946|17592186046068
1030792161947|2199023255790
1030792161948|15393162789106
1030792161949|15393162790040
1030792161950|8796093023851
1099511638687|35184372089362
1030792161952|19791209301377
1099511638690|8796093023573
1099511638691|15393162790053
1099511638692|8796093023851
1099511638693|24189255811142
1099511638694|10995116279452
1168231115431|35184372090502
1168231115432|21990232556317
1099511638697|26388279066773
1099511638698|10995116279452
1099511638699|26388279067078
1168231115436|37383395346041
1099511638702|35184372090415
1099511638703|19791209301377
1099511638704|4398046511247
1099511638705|15393162790502
1099511638706|19791209301377
1099511638707|8796093023851
1099511638708|19791209301603
1099511638709|35184372090415
1099511638710|555
1099511638711|1494
1099511638712|32985348834959
1099511638714|15393162789106
1099511638715|15393162789106
1099511638716|32985348834852
1099511638717|19791209301603
1099511638718|2199023255797
1099511638719|19791209301377
1099511638720|35184372089936
1099511638721|19791209301377
1099511638722|8796093023573
1099511638723|10995116278449
1099511638724|32985348834959
1099511638726|13194139534340
1099511638727|19791209301603
1099511638728|8796093023573
1099511638729|10995116277934
1099511638730|19791209301377
1099511638731|32985348834871
1099511638732|555
1099511638733|28587302322876
1168231115470|37383395344525
1099511638735|28587302322797
1099511638736|4398046511727
1099511638737|13194139534447
1099511638738|19791209300812
1099511638739|32985348834852
1168231115477|4398046511727
1168231115478|4398046511727
1168231115479|35184372089936
1168231115480|8796093023573
1168231115481|13194139534447
1168231115482|15393162790053
1168231115483|28587302323051
1168231115484|28587302322876
1168231115485|26388279067078
1168231115486|24189255811369
1168231115487|2199023255851
1168231115488|10995116277934
1168231115489|13194139534447
1168231115490|2199023255898
1168231115492|32985348834852
1168231115493|4398046511727
1168231115494|17592186045784
1168231115495|37383395345880
1168231115496|4398046511727
1168231115497|2199023255790
1168231115498|32985348834871
1168231115499|32985348834852
1168231115500|37383395345880
1168231115501|15393162790053
1168231115502|28587302322196
1168231115503|15393162790502
1168231115504|19791209300812
1168231115505|28587302322196
1030792162035|4398046511247
1099511638773|8796093023573
1030792162039|10995116278449
1168231115513|26388279066773
1168231115514|555
1168231115515|17592186045784
1168231115516|10995116277934
1168231115517|555
1168231115518|30786325578241
1168231115519|4398046511727
1168231115520|15393162789655
1168231115521|26388279067078
1168231115522|2199023255898
1168231115523|26388279066773
1168231115524|1204
1168231115525|26388279066773
1168231115526|4398046511727
1099511638792|15393162790040
1099511638793|1204
1099511638794|28587302322876
1099511638795|28587302323051
1099511638796|13194139534936
1099511638797|17592186046068
1099511638798|10995116277934
1099511638799|35184372089362
1099511638800|28587302322876
1099511638801|17592186045784
1099511638802|8796093023573
1099511638803|15393162790502
1099511638804|32985348834852
1099511638805|35184372089362
1168231115543|19791209301377
1168231115544|19791209300812
1168231115545|19791209301603
1168231115546|10995116279452
1168231115547|24189255811142
1168231115548|555
1168231115549|1494
1168231115550|15393162789106
1168231115551|28587302322196
1168231115552|2199023255898
1168231115553|21990232556251
1168231115554|37383395344977
1168231115555|35184372090415
1168231115556|15393162790502
1099511638822|2199023255898
1099511638823|15393162790040
1099511638824|19791209301377
1168231115561|37383395346041
1099511638826|15393162789106
1099511638827|26388279067078
1099511638828|28587302322797
1099511638829|32985348833673
1099511638830|21990232556052
1168231115567|37383395344525
1099511638832|555
1099511638833|17592186046068
1168231115570|28587302322876
1168231115571|8796093023851
1099511638836|2199023255797
1099511638837|10995116279452
1099511638838|26388279066773
1168231115575|21990232556317
1168231115577|32985348833938
1168231115578|37383395344525
1168231115579|10995116278449
1168231115580|32985348833938
1168231115581|8796093023194
1168231115582|8796093023573
1099511638847|21990232556317
1168231115584|4398046511247
1168231115585|21990232556251
1099511638850|35184372089362
1099511638851|15393162790053
1099511638852|19791209300812
1168231115589|37383395344977
1168231115590|10995116277934
1168231115591|24189255811369
1168231115592|15393162790040
1099511638857|4398046511727
1168231115594|13194139534447
1099511638860|8796093023194
1099511638861|35184372089936
1099511638862|8796093023573
1099511638863|28587302322797
1099511638864|15393162790053
1099511638865|26388279066773
1099511638866|28587302323051
1099511638867|15393162790502
1099511638868|10995116279452
1099511638869|8796093023194
1099511638870|1494
1099511638871|17592186046068
1099511638872|17592186045784
1099511638873|1494
1168231115610|32985348833938
1099511638875|555
1099511638876|28587302323051
1099511638877|19791209301377
1099511638879|32985348833673
1030792162144|8796093023851
1030792162145|13194139534942
1030792162146|10995116278449
1030792162147|8796093023851
1099511638884|35184372089936
1099511638885|32985348834852
1030792162150|2199023255790
1030792162151|8796093023194
1030792162152|555
1030792162153|2199023255797
1030792162154|1096
1030792162155|21990232556251
1030792162156|15393162789655
1168231115629|37383395345880
1099511638895|28587302322797
1168231115632|37383395344977
1099511638897|35184372089362
1099511638898|1494
1099511638899|15393162790502
1099511638900|1494
1168231115637|37383395345880
1168231115638|32985348833938
1099511638903|19791209300812
1099511638904|10995116279452
1168231115641|37383395344977
1099511638906|28587302322876
1168231115643|15393162790040
1168231115644|21990232556052
1099511638909|35184372090415
1168231115647|32985348833938
1168231115648|13194139534936
1168231115649|32985348833938
1168231115650|2199023255797
1168231115651|15393162789106
1168231115652|28587302322876
1168231115653|15393162789106
1168231115654|10995116278449
1168231115655|19791209301603
1168231115656|32985348834959
1168231115657|4398046511577
1168231115658|8796093023194
1168231115659|21990232556052
1168231115660|15393162790053
1168231115661|37383395346041
1099511638927|10995116277934
1099511638928|28587302322797
1099511638929|2199023255797
1099511638930|13194139534942
1099511638931|4398046511727
1099511638932|8796093023851
1099511638933|15393162790502
1099511638934|24189255811369
1099511638935|1494
1099511638936|35184372089362
1099511638937|35184372090415
1168231115675|8796093023194
1168231115676|35184372089936
1168231115677|28587302322196
1168231115678|37383395344977
1168231115679|8796093023573
1168231115680|555
1168231115681|32985348834959
1168231115682|28587302322797
1168231115683|21990232556317
1168231115684|35184372089362
1168231115685|1096
1099511638951|15393162789106
1099511638952|17592186045784
1099511638953|10995116278449
1099511638954|19791209300812
1099511638955|10995116278449
1099511638956|21990232556052
1099511638957|32985348834959
1168231115694|35184372090502
1099511638959|35184372089362
1099511638960|26388279066773
1099511638961|19791209301603
1030792162227|13194139534447
1030792162228|21990232556052
1168231115701|32985348833938
1030792162230|19791209301377
1030792162231|21990232556052
1030792162232|2199023255898
1030792162233|1096
1030792162234|21990232556317
1030792162235|1494
1099511638972|35184372089362
1030792162237|2199023255790
1030792162238|15393162789106
1030792162239|21990232556317
1030792162240|13194139534340
1168231115713|37383395344525
1030792162242|10995116277934
1030792162243|2199023255790
1099511638981|28587302323051
1030792162246|15393162790040
755914255303|2199023255797
1030792162248|28587302322876
1030792162249|4398046511577
1099511638986|32985348834852
893353208779|4398046511727
1168231115724|37383395344525
1099511638989|32985348834852
893353208782|21990232556251
1030792162255|19791209301603
893353208784|21990232556052
1030792162257|2199023255797
1030792162258|21990232556251
1030792162259|15393162790040
755914255316|13194139534942
1030792162261|21990232556317
824633732055|10995116278449
549755825112|1494
1099511639001|35184372089936
1099511639002|28587302322876
1099511639003|26388279067078
1168231115740|32985348833938
755914255325|2199023255797
1099511639006|10995116277934
1099511639007|28587302322797
1168231115744|35184372090502
1168231115745|37383395345880
1099511639010|17592186045784
1099511639011|32985348834871
962072685540|2199023255851
1168231115749|4398046511247
962072685542|1204
1030792162279|24189255811369
1168231115753|32985348833673
1168231115754|30786325578241
1030792162284|32985348834959
1030792162285|13194139534340
1030792162287|8796093023851
1099511639024|32985348833673
481036348402|13194139534942
481036348403|6597069768249
481036348404|6597069768249
481036348405|13194139534936
481036348406|6597069768249
481036348407|13194139534936
481036348408|6597069768249
481036348409|2199023255790
481036348410|13194139534936
481036348411|2199023255790
481036348412|13194139534936
481036348413|13194139534942
481036348414|2199023255790
481036348415|6597069768249
481036348416|13194139534936
481036348417|2199023255790
481036348419|2199023255790
481036348420|6597069768249
481036348421|6597069768249
481036348422|13194139534942
481036348423|13194139534936
481036348424|13194139534936
481036348425|13194139534942
481036348426|2199023255790
481036348427|6597069768249
481036348428|6597069768249
481036348429|13194139534936
481036348430|6597069768249
481036348431|13194139534942
481036348432|13194139534936
481036348433|13194139534936
481036348434|13194139534936
549755825172|6597069768249
549755825173|13194139534942
549755825174|6597069768249
549755825175|2199023255790
549755825176|13194139534942
549755825177|13194139534936
549755825178|6597069768249
549755825179|2199023255790
549755825180|13194139534936
549755825181|13194139534942
549755825182|13194139534942
549755825183|6597069768249
549755825184|13194139534942
549755825185|13194139534936
549755825186|2199023255790
549755825187|2199023255790
893353208869|15393162790053
755914255398|21990232556317
893353208871|19791209301377
755914255400|17592186045784
755914255401|10995116277934
962072685610|2199023255851
755914255403|8796093023573
1168231115820|37383395344525
1168231115821|30786325578241
755914255406|8796093023194
893353208879|28587302322797
1168231115825|30786325578241
824633732146|10995116278449
824633732147|19791209300812
824633732148|13194139534936
962072685621|2199023255851
962072685622|4398046511727
1099511639095|35184372089936
1030792162360|1096
1099511639097|26388279066773
962072685626|1204
824633732155|10995116278449
1030792162365|2199023255790
1030792162366|10995116277934
1168231115839|32985348833938
1168231115840|15393162789655
1168231115841|13194139534936
1168231115842|10995116277934
1168231115843|4398046511247
1168231115844|32985348834852
1030792162373|10995116279452
1168231115846|2199023255797
1168231115847|37383395344977
1099511639113|28587302323051
1030792162378|13194139534340
824633732171|13194139534936
824633732172|13194139534447
893353208909|15393162790053
1030792162382|28587302322876
1099511639119|2199023255797
1030792162384|21990232556317
1099511639121|35184372089362
1030792162386|28587302322797
1030792162387|17592186045784
1099511639124|10995116277934
1168231115862|37383395344525
1099511639127|28587302323051
1168231115864|30786325578241
893353208921|19791209301377
1168231115866|26388279067078
1099511639131|35184372090415
1168231115868|2199023255790
1168231115869|1494
1168231115870|24189255811142
755914255455|2199023255797
1168231115872|10995116277934
893353208929|28587302322797
1099511639139|32985348834852
1099511639140|32985348834871
1099511639141|21990232556052
1099511639142|4398046511247
1099511639143|32985348834959
1099511639144|2199023255898
1099511639145|26388279066773
1099511639146|28587302323051
1168231115883|30786325578241
1099511639148|28587302323051
1168231115885|15393162789655
1168231115886|35184372090502
1168231115888|32985348834852
1168231115889|28587302322876
1168231115890|2199023255851
1168231115891|17592186045784
1168231115892|19791209301603
1168231115893|19791209300812
1168231115894|26388279066773
1168231115895|28587302323051
1168231115896|21990232556251
1168231115897|26388279066773
1168231115898|15393162789106
1168231115900|26388279067078
1168231115901|4398046511727
1168231115902|32985348834959
1168231115903|1494
1168231115904|32985348833673
1168231115905|2199023255898
1168231115906|26388279066773
1168231115907|37383395344525
1168231115908|24189255811369
1168231115909|35184372089362
1168231115910|15393162790502
1099511639176|13194139534340
1099511639177|21990232556317
1099511639178|1096
1099511639179|13194139534340
1099511639180|21990232556052
1168231115917|37383395344525
1099511639182|13194139534447
1099511639183|10995116279452
1099511639184|2199023255797
1099511639185|32985348834871
1168231115922|37383395345880
1030792162452|15393162789655
1030792162453|2199023255851
1030792162454|10995116278449
1030792162455|2199023255898
1030792162456|19791209301377
1030792162457|15393162790053
1168231115930|37383395344977
1030792162459|21990232556317
1099511639196|26388279067078
1168231115933|37383395346041
1099511639198|8796093023194
1099511639199|35184372089362
1099511639200|2199023255797
1168231115937|30786325578241
1099511639202|32985348833673
1030792162468|17592186045784
1030792162469|24189255811142
1030792162470|10995116277934
1030792162471|19791209301377
1030792162472|17592186045784
1030792162473|21990232556251
1030792162474|19791209301377
1030792162475|15393162789655
1030792162476|555
1030792162477|21990232556317
1030792162478|19791209301377
1099511639215|35184372090415
1030792162480|10995116278449
1030792162481|8796093023851
1030792162482|32985348834959
1099511639220|13194139534942
1099511639221|26388279067078
1099511639222|15393162789655
1099511639223|32985348834852
1099511639224|28587302322196
1168231115961|35184372090502
1099511639226|13194139534340
1168231115963|555
1099511639228|8796093023851
1099511639229|35184372089936
1099511639230|15393162790040
1099511639231|13194139534340
1099511639232|35184372089362
1099511639233|35184372089362
1099511639234|4398046511727
1168231115972|37383395344525
893353209029|21990232556251
893353209030|15393162789655
824633732295|1204
1168231115976|37383395344525
1099511639241|15393162790502
824633732298|10995116277934
1030792162508|15393162790040
893353209037|555
1030792162510|28587302322876
1030792162511|21990232556251
1099511639248|32985348834852
1030792162513|15393162790053
1030792162514|2199023255898
893353209044|13194139534447
962072685781|2199023255851
1168231115990|37383395345880
893353209047|21990232556251
1168231115992|17592186045784
1168231115993|35184372090415
1168231115994|30786325578241
1168231115996|37383395344525
1099511639261|28587302323051
1099511639262|2199023255797
1099511639263|24189255811369
1099511639264|32985348834959
1099511639265|35184372090415
1168231116002|37383395346041
1099511639267|2199023255851
1099511639268|26388279066773
962072685798|13194139534936
1099511639271|35184372089362
962072685800|10995116277934
1168231116009|37383395346041
962072685802|15393162789106
962072685803|10995116278449
1168231116012|35184372090502
962072685805|21990232556251
962072685806|2199023255851
1168231116016|37383395345880
1168231116017|21990232556317
1099511639282|32985348833673
1099511639283|13194139534942
1099511639284|24189255811369
1168231116021|37383395346041
1099511639286|4398046511577
1099511639287|32985348834871
1168231116024|32985348834959
1030792162554|32985348834959
1030792162555|19791209301603
962072685820|1204
1168231116029|37383395345880
1030792162559|8796093023194
1030792162560|13194139534447
1030792162561|555
1030792162562|8796093023573
1168231116036|30786325578241
1168231116037|32985348833938
1099511639302|35184372089362
893353209095|2199023255797
824633732361|1204
1168231116043|37383395345880
549755825421|13194139534936
962072685839|555
962072685840|2199023255797
1168231116049|35184372090502
1168231116050|37383395345880
1099511639315|15393162790502
1030792162581|24189255811369
1030792162582|1096
755914255639|13194139534942
1030792162584|2199023255790
1030792162585|13194139534936
1099511639323|35184372089362
1099511639324|35184372089936
1030792162589|17592186045784
1030792162590|19791209301377
1030792162591|10995116279452
1030792162596|28587302322876
1030792162597|15393162790053
1099511639334|32985348834871
1030792162600|15393162790053
1030792162601|4398046511247
1168231116074|35184372090502
1099511639340|2199023255797
1099511639341|10995116279452
1099511639342|28587302322876
1168231116080|37383395344977
1168231116081|24189255811142
1168231116082|32985348834871
1168231116083|21990232556052
1168231116084|4398046511727
1168231116085|21990232556251
1168231116086|4398046511727
1168231116087|26388279067078
1168231116088|19791209301377
1168231116090|26388279067078
1168231116091|1204
1168231116092|30786325578241
1168231116093|32985348834959
1168231116094|28587302322196
1168231116095|28587302323051
1168231116096|35184372090502
1168231116097|4398046511577
1168231116098|13194139534447
1168231116100|17592186046068
1168231116101|13194139534942
1168231116102|15393162789106
1168231116103|19791209300812
1168231116104|37383395344525
1168231116105|17592186045784
1168231116106|35184372089936
1168231116107|21990232556052
1168231116108|37383395346041
1030792162638|15393162790053
1030792162639|8796093023194
1099511639376|15393162790502
1099511639377|28587302323051
1168231116114|37383395345880
1168231116115|2199023255790
1168231116116|28587302322876
1168231116117|15393162790502
1030792162646|2199023255898
1030792162647|2199023255797
1168231116120|10995116279452
1030792162650|10995116277934
1030792162651|555
1030792162652|1096
1030792162653|2199023255797
1030792162654|28587302322876
1030792162655|24189255811369
1030792162656|32985348834959
1099511639393|28587302322196
1099511639394|32985348834871
1099511639395|35184372089936
1030792162660|13194139534942
1168231116134|32985348833673
1168231116135|8796093023851
1168231116136|24189255811369
1168231116137|32985348834871
1168231116138|32985348834959
1168231116139|28587302322876
1168231116140|32985348833938
1168231116141|2199023255797
1168231116142|555
1168231116143|28587302322196
1168231116144|28587302323051
1168231116146|15393162790053
1168231116147|24189255811142
1168231116148|10995116278449
1168231116149|4398046511727
1168231116150|10995116278449
1168231116151|2199023255797
1168231116153|19791209301603
1168231116154|15393162789655
1168231116155|32985348834871
1168231116156|15393162789655
1168231116157|32985348834959
1168231116158|32985348834852
1168231116160|28587302323051
1168231116161|19791209301603
1168231116162|19791209301377
1168231116163|28587302323051
1168231116164|35184372089362
1168231116165|4398046511577
1168231116167|30786325578241
1168231116168|15393162790053
1168231116169|13194139534942
1168231116170|35184372089936
1168231116171|32985348834959
1168231116172|15393162790053
1168231116174|26388279066773
1168231116175|37383395346041
1168231116177|15393162789106
1168231116178|15393162790040
1168231116179|21990232556052
1168231116180|26388279067078
1168231116181|21990232556251
1099511639447|15393162790502
687194779032|10995116277934
893353209241|4398046511727
893353209242|8796093023573
1030792162715|24189255811369
1030792162716|2199023255790
893353209245|15393162789655
1030792162718|21990232556251
1030792162719|13194139534942
893353209248|1494
962072685985|4398046511247
893353209250|555
893353209251|555
1099511639460|15393162790502
687194779045|10995116277934
1099511639463|26388279067078
1099511639464|4398046511247
1099511639465|32985348833673
1099511639466|15393162790502
1099511639467|4398046511727
1099511639468|19791209300812
1099511639469|4398046511247
1099511639470|28587302322797
1030792162735|32985348834959
1099511639472|4398046511577
1099511639473|24189255811142
1168231116210|35184372090502
1099511639475|2199023255851
1099511639476|17592186045784
1099511639477|2199023255797
1099511639479|15393162790502
1030792162744|4398046511577
962072686009|15393162789655
962072686010|10995116279452
962072686011|19791209300812
962072686012|21990232556251
962072686013|21990232556251
1030792162750|1096
1099511639487|32985348834852
1168231116224|32985348833938
1168231116225|35184372090502
1099511639490|28587302322196
1168231116227|32985348833938
1030792162756|8796093023573
1168231116229|32985348833938
1168231116231|10995116277934
1168231116232|28587302322876
1168231116233|2199023255851
1168231116234|30786325578241
1168231116235|37383395344977
1168231116236|32985348833938
1168231116237|10995116277934
1168231116238|30786325578241
1168231116239|1204
1168231116240|30786325578241
1099511639506|35184372090415
1030792162771|28587302322797
1030792162772|4398046511577
1168231116245|37383395344977
1030792162774|8796093023573
1099511639511|35184372089362
1168231116248|30786325578241
1168231116249|2199023255790
1168231116250|21990232556052
1030792162779|15393162789655
1030792162781|13194139534936
1030792162782|13194139534942
1030792162783|8796093023851
1030792162784|8796093023194
1030792162785|10995116277934
1099511639522|26388279067078
1030792162787|24189255811142
1168231116260|37383395344977
1030792162789|1204
1030792162790|21990232556052
1168231116264|32985348833938
824633732585|8796093023194
1099511639530|35184372089362
824633732587|2199023255797
1168231116268|30786325578241
1099511639533|35184372089362
1168231116270|24189255811369
1030792162799|28587302322876
1168231116272|4398046511727
1030792162801|28587302322876
1168231116274|15393162789655
1168231116275|15393162790053
1030792162804|2199023255898
1099511639541|32985348834852
1168231116278|8796093023573
1030792162807|19791209301377
1168231116280|37383395344525
1168231116281|2199023255790
1168231116282|37383395346041
1099511639548|2199023255898
1099511639549|21990232556251
1099511639550|2199023255898
1099511639551|15393162789106
1099511639552|21990232556317
1099511639553|2199023255790
1099511639554|21990232556251
1099511639555|4398046511577
1099511639556|1204
1099511639557|10995116279452
1099511639558|32985348834959
1099511639559|17592186046068
1099511639560|13194139534340
1099511639561|28587302323051
1099511639562|13194139534447
1168231116299|37383395346041
1099511639564|15393162790502
1099511639565|2199023255797
1099511639566|1096
1099511639568|32985348833673
1099511639569|35184372089936
1030792162834|15393162790040
1168231116307|30786325578241
824633732628|13194139534447
1030792162837|32985348834959
1099511639574|28587302322196
1168231116311|37383395344525
1099511639576|17592186046068
962072686105|8796093023851
824633732634|1494
893353209371|15393162789655
1099511639580|1204
824633732637|13194139534942
962072686110|1204
1099511639583|35184372089936
1099511639584|555
962072686113|2199023255851
962072686114|19791209301377
1099511639588|1096
1099511639589|21990232556317
1099511639590|19791209301377
1099511639591|13194139534340
1099511639592|21990232556317
1099511639593|28587302322196
1099511639594|13194139534447
1099511639595|8796093023851
1099511639597|19791209301603
1099511639598|19791209300812
1099511639599|1494
1099511639600|19791209301603
1099511639601|8796093023194
1099511639602|35184372089936
1099511639603|28587302322797
1099511639604|35184372089362
1168231116342|1494
1168231116343|10995116278449
1168231116344|26388279067078
1168231116345|19791209301603
1168231116346|1096
1168231116347|13194139534447
1168231116348|28587302323051
1168231116349|555
962072686143|2199023255898
962072686144|15393162789655
962072686145|13194139534942
1099511639618|35184372090415
962072686147|24189255811142
1099511639620|32985348833673
962072686149|2199023255790
1099511639622|21990232556317
962072686151|8796093023851
962072686152|19791209301377
1099511639625|19791209301603
1099511639626|26388279066773
1099511639627|1204
1168231116364|32985348833938
1168231116365|37383395344525
1099511639631|15393162790502
1099511639632|13194139534340
1099511639633|35184372089362
1099511639634|4398046511727
1099511639635|2199023255790
1099511639636|35184372090415
1099511639637|15393162790053
1099511639638|17592186046068
1099511639639|15393162789655
1099511639640|8796093023573
1099511639641|10995116278449
1099511639642|2199023255898
1099511639643|1494
1099511639644|13194139534936
1099511639645|10995116278449
1030792162911|15393162790040
1030792162912|28587302322797
1030792162913|17592186046068
1030792162914|32985348834959
1030792162915|15393162790040
1030792162916|4398046511577
1030792162917|2199023255898
1030792162918|19791209301603
1030792162919|2199023255851
1030792162920|17592186046068
1030792162921|17592186046068
1030792162922|13194139534936
1030792162923|15393162790040
1030792162924|4398046511247
1030792162925|15393162789106
1099511639663|15393162790502
755914255984|13194139534447
1099511639665|28587302323051
1168231116402|30786325578241
755914255987|13194139534942
1099511639668|26388279067078
893353209461|28587302322797
1099511639670|35184372089362
962072686200|2199023255851
1099511639673|35184372090415
687194779258|19791209300812
1099511639675|13194139534447
1030792162940|15393162790040
755914255997|2199023255797
1030792162942|15393162790040
1099511639679|1096
1168231116417|2199023255851
1168231116418|37383395345880
1168231116419|24189255811142
1168231116420|37383395346041
1168231116421|2199023255898
1168231116422|15393162789655
1168231116423|8796093023573
1168231116424|8796093023573
1099511639690|15393162789655
1099511639691|13194139534447
1099511639692|8796093023573
1099511639693|10995116279452
1099511639694|24189255811142
1099511639695|32985348834852
1099511639696|24189255811369
1099511639697|4398046511247
1099511639698|35184372090415
1099511639699|15393162790053
1099511639700|13194139534340
1099511639701|4398046511727
1168231116438|37383395344525
1099511639703|4398046511247
1099511639704|10995116278449
1099511639705|4398046511577
1168231116442|21990232556251
1168231116444|30786325578241
1168231116445|2199023255851
1168231116446|32985348834959
1168231116447|15393162790053
1168231116448|24189255811142
1168231116449|24189255811369
1168231116450|10995116278449
1168231116451|35184372089936
1168231116452|24189255811142
1168231116453|30786325578241
1168231116454|15393162790040
1168231116455|10995116277934
1168231116456|32985348834852
1168231116457|19791209301603
1168231116458|13194139534447
1168231116459|37383395345880
1168231116460|32985348834871
1168231116462|2199023255898
1168231116463|19791209300812
1168231116464|15393162789106
1168231116465|32985348834959
1168231116466|4398046511247
1168231116467|4398046511727
1168231116468|28587302322196
1168231116469|28587302322196
1168231116470|37383395346041
1168231116471|21990232556052
1168231116472|10995116278449
1168231116473|32985348834959
1168231116474|19791209301377
1168231116475|13194139534936
1168231116476|1204
1168231116477|37383395346041
1168231116478|4398046511247
1168231116480|32985348834959
1168231116481|21990232556251
1168231116482|10995116279452
1168231116483|4398046511727
1168231116484|28587302322876
1168231116485|15393162789655
1168231116486|10995116278449
1168231116487|19791209300812
1168231116488|26388279066773
1168231116489|4398046511247
1168231116490|1204
1168231116491|26388279067078
1168231116492|15393162790053
1168231116493|35184372090415
