:START_ID(Post)|:END_ID(Person)
1030792225582|2199023256868
1030792225583|2199023256868
1030792225584|2199023256868
1030792225585|2199023256868
1030792225586|2199023256868
1030792225587|2199023256868
1030792225588|2199023256868
1030792225589|2199023256868
1030792225590|2199023256868
1030792225591|2199023256868
1030792225592|2199023256868
1030792225593|2199023256868
1030792225594|2199023256868
1030792225595|2199023256868
1030792225596|2199023256868
1030792225597|2199023256868
68719551294|2199023256868
68719551295|2199023256868
68719551296|2199023256868
68719551297|2199023256868
68719551298|2199023256868
68719551299|2199023256868
68719551300|2199023256868
68719551301|2199023256868
68719551302|2199023256868
68719551303|2199023256868
68719551304|2199023256868
68719551305|2199023256868
343597458250|2199023256868
343597458251|2199023256868
343597458252|2199023256868
343597458253|2199023256868
343597458254|2199023256868
343597458255|2199023256868
343597458256|2199023256868
343597458257|2199023256868
343597458258|2199023256868
343597458259|2199023256868
343597458260|2199023256868
343597458261|2199023256868
343597458262|2199023256868
343597458263|2199023256868
343597458264|2199023256868
343597458265|2199023256868
618475365210|2199023256868
893353272155|2199023256868
893353272156|2199023256868
893353272157|2199023256868
755914318686|2199023256868
755914318687|2199023256868
755914318688|2199023256868
755914318689|2199023256868
755914318690|2199023256868
755914318691|2199023256868
755914318692|2199023256868
755914318693|2199023256868
755914318694|2199023256868
755914318695|2199023256868
755914318696|2199023256868
755914318697|2199023256868
755914318698|2199023256868
755914318699|2199023256868
755914318700|2199023256868
755914318701|2199023256868
755914318702|2199023256868
755914318703|2199023256868
755914318704|2199023256868
274877981553|2199023256868
274877981554|2199023256868
274877981555|2199023256868
274877981556|2199023256868
274877981557|2199023256868
274877981558|2199023256868
274877981559|2199023256868
1030792225656|2199023256868
1030792225657|2199023256868
1030792225658|2199023256868
1030792225659|2199023256868
1030792225660|2199023256868
1030792225661|2199023256868
1030792225662|2199023256868
1030792225663|2199023256868
1030792225664|2199023256868
1030792225665|2199023256868
1030792225666|2199023256868
1030792225667|2199023256868
1030792225668|2199023256868
1030792225669|2199023256868
1030792225670|2199023256868
1030792225671|2199023256868
1030792225672|2199023256868
1030792225673|2199023256868
1030792225674|2199023256868
481036411787|2199023256868
481036411788|2199023256868
481036411789|2199023256868
481036411790|2199023256868
481036411791|2199023256868
274877981584|6597069767539
755914318738|6597069767539
824633795476|6597069767539
962072748950|6597069767539
962072748952|6597069767539
343597458330|6597069767539
962072748956|6597069767539
1099511702430|6597069767539
824633795488|6597069767539
1030792225698|6597069767539
1168231179172|6597069767539
687194842022|6597069767539
893353272232|6597069767539
962072748970|6597069767539
1168231179180|6597069767539
755914318766|6597069767539
618475365296|6597069767539
1168231179186|6597069767539
412316935092|6597069767539
1099511702454|6597069767539
687194842040|6597069767539
824633795518|6597069767539
687194842052|6597069767539
206158504906|6597069767539
343597458384|6597069767539
824633795542|6597069767539
824633795548|6597069767539
343597458402|6597069767539
824633795560|6597069767539
206158504942|6597069767539
343597458420|6597069767539
343597458426|6597069767539
687194842112|6597069767539
687194842118|6597069767781
549755888654|6597069767781
549755888662|6597069767781
1168231179294|6597069767781
618475365414|6597069767781
274877981742|6597069767781
343597458490|6597069767781
412316935238|6597069767781
412316935239|6597069767781
412316935240|6597069767781
412316935241|6597069767781
412316935242|6597069767781
412316935243|6597069767781
824633795660|6597069767781
824633795661|6597069767781
824633795662|6597069767781
824633795663|6597069767781
824633795664|6597069767781
824633795665|6597069767781
824633795666|6597069767781
824633795667|6597069767781
824633795668|6597069767781
824633795669|6597069767781
824633795670|6597069767781
824633795671|6597069767781
824633795672|6597069767781
824633795673|6597069767781
824633795674|6597069767781
824633795675|6597069767781
824633795676|6597069767781
824633795677|6597069767781
824633795678|6597069767781
618475365471|6597069767781
618475365472|6597069767781
618475365473|6597069767781
618475365474|6597069767781
618475365475|6597069767781
618475365476|6597069767781
618475365477|6597069767781
618475365478|6597069767781
618475365479|6597069767781
618475365480|6597069767781
618475365481|6597069767781
618475365482|6597069767781
618475365483|6597069767781
618475365484|6597069767781
618475365485|6597069767781
618475365486|6597069767781
274877981807|6597069767781
274877981808|6597069767781
274877981809|6597069767781
274877981810|6597069767781
274877981811|6597069767781
274877981812|6597069767781
274877981813|6597069767781
274877981814|6597069767781
274877981815|6597069767781
274877981816|6597069767781
274877981817|6597069767781
274877981818|6597069767781
274877981819|6597069767781
274877981820|6597069767781
274877981821|6597069767781
274877981822|6597069767781
274877981823|6597069767781
274877981824|6597069767781
274877981825|6597069767781
412316935298|6597069767781
412316935299|6597069767781
412316935300|6597069767781
412316935301|6597069767781
412316935302|6597069767781
412316935303|6597069767781
412316935304|6597069767781
412316935305|6597069767781
412316935306|6597069767781
412316935307|6597069767781
412316935308|6597069767781
412316935309|6597069767781
412316935310|6597069767781
412316935311|6597069767781
412316935312|6597069767781
412316935313|6597069767781
824633795730|6597069767781
824633795731|6597069767781
824633795732|6597069767781
824633795733|6597069767781
824633795734|6597069767781
824633795735|6597069767781
824633795736|6597069767781
824633795737|6597069767781
824633795738|6597069767781
824633795739|6597069767781
824633795740|6597069767781
824633795741|6597069767781
824633795742|6597069767781
824633795743|6597069767781
824633795744|6597069767781
893353272481|6597069767781
893353272482|6597069767781
893353272483|6597069767781
893353272484|6597069767781
893353272485|6597069767781
893353272486|6597069767781
893353272487|6597069767781
893353272488|6597069767781
893353272489|6597069767781
893353272490|6597069767781
893353272491|6597069767781
893353272492|6597069767781
893353272493|6597069767781
893353272494|6597069767781
893353272495|6597069767781
893353272496|6597069767781
893353272497|6597069767781
893353272498|6597069767781
893353272499|6597069767781
893353272500|6597069767781
893353272501|6597069767781
893353272502|6597069767781
893353272503|6597069767781
893353272504|6597069767781
893353272505|6597069767781
893353272506|6597069767781
893353272507|6597069767781
962072749244|6597069767781
962072749245|6597069767781
962072749246|6597069767781
962072749247|6597069767781
962072749248|6597069767781
962072749249|6597069767781
962072749250|6597069767781
962072749251|6597069767781
274877981892|6597069767781
274877981893|6597069767781
274877981894|6597069767781
274877981895|6597069767781
274877981896|6597069767781
274877981897|6597069767781
274877981898|6597069767781
481036412107|6597069767781
481036412108|6597069767781
481036412109|6597069767781
481036412110|6597069767781
481036412111|6597069767781
481036412112|6597069767781
481036412113|6597069767781
481036412114|6597069767781
755914319059|6597069767781
755914319060|6597069767781
755914319061|6597069767781
274877981910|6597069767781
274877981911|6597069767781
274877981912|6597069767781
274877981913|6597069767781
274877981914|6597069767781
274877981915|6597069767781
274877981916|6597069767781
274877981917|6597069767781
274877981918|6597069767781
274877981919|6597069767781
274877981920|6597069767781
274877981921|6597069767781
274877981922|6597069767781
274877981923|6597069767781
274877981924|6597069767781
343597458661|6597069767781
343597458662|6597069767781
343597458663|6597069767781
343597458664|6597069767781
343597458665|6597069767781
343597458666|6597069767781
343597458667|6597069767781
343597458668|6597069767781
343597458669|6597069767781
343597458670|6597069767781
343597458671|6597069767781
343597458672|6597069767781
343597458673|6597069767781
824633795826|6597069767781
962072749299|6597069767781
962072749300|6597069767781
962072749301|6597069767781
962072749302|6597069767781
962072749303|6597069767781
962072749304|6597069767781
962072749305|6597069767781
962072749306|6597069767781
1030792226043|6597069767781
1030792226044|6597069767781
1030792226045|6597069767781
1030792226046|6597069767781
1030792226047|6597069767781
1030792226048|6597069767781
1030792226049|6597069767781
1030792226050|6597069767781
1030792226051|6597069767781
1030792226052|6597069767781
1030792226053|6597069767781
1030792226054|6597069767781
1030792226055|6597069767781
412316935432|6597069767781
412316935433|6597069767781
412316935434|6597069767781
412316935435|6597069767781
412316935436|6597069767781
412316935437|6597069767781
412316935438|6597069767781
412316935439|6597069767781
412316935440|6597069767781
412316935441|6597069767781
412316935442|6597069767781
412316935443|6597069767781
412316935444|6597069767781
412316935445|6597069767781
412316935446|6597069767781
412316935447|6597069767781
412316935448|6597069767781
412316935449|6597069767781
1030792226074|6597069767781
1030792226075|6597069767781
1030792226076|6597069767781
1030792226077|6597069767781
1030792226078|6597069767781
1030792226079|6597069767781
1030792226080|6597069767781
1030792226081|6597069767781
1030792226082|6597069767781
1030792226083|6597069767781
1030792226084|6597069767781
1030792226085|6597069767781
1030792226086|6597069767781
618475365671|6597069767781
618475365672|6597069767781
618475365673|6597069767781
618475365674|6597069767781
618475365675|6597069767781
618475365676|6597069767781
618475365677|6597069767781
618475365678|6597069767781
618475365679|6597069767781
618475365680|6597069767781
618475365681|6597069767781
618475365682|6597069767781
618475365683|6597069767781
618475365684|6597069767781
618475365685|6597069767781
618475365686|6597069767781
618475365687|6597069767781
618475365688|6597069767781
755914319161|6597069767781
755914319162|6597069767781
755914319163|6597069767781
755914319164|6597069767781
755914319165|6597069767781
549755888958|6597069767781
549755888959|6597069767781
549755888960|6597069767781
549755888961|6597069767781
962072749378|6597069767781
962072749379|6597069767781
962072749380|6597069767781
962072749381|6597069767781
962072749382|6597069767781
962072749383|6597069767781
962072749384|6597069767781
962072749385|6597069767781
962072749386|6597069767781
962072749387|6597069767781
962072749388|6597069767781
962072749389|6597069767781
962072749390|6597069767781
962072749391|6597069767781
1168231179600|6597069767781
755914319185|6597069767781
755914319186|6597069767781
755914319187|6597069767781
755914319188|6597069767781
755914319189|6597069767781
755914319190|6597069767781
755914319191|6597069767781
755914319192|6597069767781
755914319193|6597069767781
343597458778|8796093023194
1099511702885|8796093023194
274877982064|8796093023194
274877982079|8796093023194
481036412302|8796093023194
481036412303|8796093023194
481036412304|8796093023194
481036412305|8796093023194
481036412306|8796093023194
481036412307|8796093023194
481036412308|8796093023194
481036412309|8796093023194
481036412310|8796093023194
481036412311|8796093023194
481036412312|8796093023194
481036412313|8796093023194
481036412314|8796093023194
755914319259|8796093023194
755914319260|8796093023194
755914319261|8796093023194
755914319262|8796093023194
755914319263|8796093023194
755914319264|8796093023194
755914319265|8796093023194
755914319266|8796093023194
755914319267|8796093023194
755914319268|8796093023194
755914319269|8796093023194
755914319270|8796093023194
755914319271|8796093023194
755914319272|8796093023194
1030792226217|8796093023194
1030792226218|8796093023194
1030792226219|8796093023194
1030792226220|8796093023194
1030792226221|8796093023194
1030792226222|8796093023194
1030792226223|8796093023194
1030792226224|8796093023194
1030792226225|8796093023194
1030792226226|8796093023194
1030792226227|8796093023194
1030792226228|8796093023194
1030792226229|8796093023194
1030792226230|8796093023194
1030792226231|8796093023194
1030792226232|8796093023194
1030792226233|8796093023194
481036412346|8796093023194
481036412347|8796093023194
481036412348|8796093023194
481036412349|8796093023194
481036412350|8796093023194
481036412351|8796093023194
481036412352|8796093023194
1099511702977|8796093023194
1099511702978|8796093023194
1099511702979|8796093023194
1099511702980|8796093023194
1099511702981|8796093023194
1099511702982|8796093023194
1099511702983|8796093023194
1099511702984|8796093023194
1099511702985|8796093023194
1099511702986|8796093023194
1099511702987|8796093023194
1099511702988|8796093023194
1099511702989|8796093023194
1099511702990|8796093023194
1099511702991|8796093023194
1099511702992|8796093023194
1099511702993|8796093023194
549755889106|8796093023194
549755889107|8796093023194
549755889108|8796093023194
549755889109|8796093023194
549755889110|8796093023194
549755889111|8796093023194
549755889112|8796093023194
549755889113|8796093023194
618475365850|8796093023194
618475365851|8796093023194
618475365852|8796093023194
618475365853|8796093023194
618475365854|8796093023194
618475365855|8796093023194
618475365856|8796093023194
618475365857|8796093023194
618475365858|8796093023194
618475365859|8796093023194
618475365860|8796093023194
618475365861|8796093023194
618475365862|8796093023194
618475365863|8796093023194
618475365864|8796093023194
343597458921|8796093023194
274877982186|8796093023194
274877982187|8796093023194
274877982188|8796093023194
274877982189|8796093023194
274877982190|8796093023194
274877982191|8796093023194
274877982192|8796093023194
274877982193|8796093023194
274877982194|8796093023194
412316935667|8796093023194
412316935668|8796093023194
412316935669|8796093023194
412316935670|8796093023194
412316935671|8796093023194
412316935672|8796093023194
412316935673|8796093023194
412316935674|8796093023194
412316935675|8796093023194
412316935676|8796093023194
481036412413|8796093023194
481036412414|8796093023194
481036412415|8796093023194
481036412416|8796093023194
481036412417|8796093023194
481036412418|8796093023194
481036412419|8796093023194
481036412420|8796093023194
481036412421|8796093023194
481036412422|8796093023194
481036412423|8796093023194
481036412424|8796093023194
481036412425|8796093023194
481036412426|8796093023194
481036412427|8796093023194
824633796108|8796093023194
824633796109|8796093023194
824633796110|8796093023194
824633796111|8796093023194
824633796112|8796093023194
824633796113|8796093023194
824633796114|8796093023194
824633796115|8796093023194
824633796116|8796093023194
824633796117|8796093023194
412316935702|8796093023194
412316935703|8796093023194
412316935704|8796093023194
412316935705|8796093023194
412316935706|8796093023194
412316935707|8796093023194
412316935708|8796093023194
412316935709|8796093023194
412316935710|8796093023194
412316935711|8796093023194
412316935712|8796093023194
412316935713|8796093023194
412316935714|8796093023194
412316935715|8796093023194
412316935716|8796093023194
412316935717|8796093023194
412316935718|8796093023194
618475365927|8796093023194
618475365928|8796093023194
618475365929|8796093023194
618475365930|8796093023194
618475365931|8796093023194
618475365932|8796093023194
618475365933|8796093023194
618475365934|8796093023194
618475365935|8796093023194
618475365936|8796093023194
618475365937|8796093023194
618475365938|8796093023194
618475365939|8796093023194
618475365940|8796093023194
618475365941|8796093023194
618475365942|8796093023194
618475365943|8796093023194
618475365944|8796093023194
618475365945|8796093023194
618475365946|8796093023194
618475365947|8796093023194
274877982268|8796093023194
274877982269|8796093023194
274877982270|8796093023194
274877982271|8796093023194
274877982272|8796093023194
274877982273|8796093023194
481036412482|8796093023194
481036412483|8796093023194
481036412484|8796093023194
481036412485|8796093023194
481036412486|8796093023194
481036412487|8796093023194
481036412488|8796093023194
481036412489|8796093023194
481036412490|8796093023194
481036412491|8796093023194
481036412492|8796093023194
481036412493|8796093023194
481036412494|8796093023194
481036412495|8796093023194
481036412496|8796093023194
481036412497|8796093023194
481036412498|8796093023194
481036412499|8796093023194
893353272916|8796093023194
893353272917|8796093023194
893353272918|8796093023194
893353272919|8796093023194
893353272920|8796093023194
893353272921|8796093023194
893353272922|8796093023194
893353272923|8796093023194
893353272924|8796093023194
893353272925|8796093023194
893353272926|8796093023194
893353272927|8796093023194
893353272928|8796093023194
824633796193|8796093023194
824633796194|8796093023194
824633796195|8796093023194
824633796196|8796093023194
824633796197|8796093023194
824633796198|8796093023194
824633796199|8796093023194
824633796200|8796093023194
824633796201|8796093023194
824633796202|8796093023194
824633796203|8796093023194
824633796204|8796093023194
824633796205|8796093023194
824633796206|8796093023194
824633796207|8796093023194
824633796208|8796093023194
274877982321|8796093023194
274877982322|8796093023194
274877982323|8796093023194
274877982324|8796093023194
274877982325|8796093023194
274877982326|8796093023194
274877982327|8796093023194
274877982328|8796093023194
274877982329|8796093023194
274877982330|8796093023194
274877982331|8796093023194
274877982332|8796093023194
274877982333|8796093023194
274877982334|8796093023194
274877982335|8796093023194
274877982336|8796093023194
274877982337|8796093023194
274877982338|8796093023194
274877982339|8796093023194
274877982340|8796093023194
274877982341|8796093023194
274877982342|8796093023194
824633796231|8796093023194
824633796232|8796093023194
824633796233|8796093023194
824633796234|8796093023194
824633796235|8796093023194
824633796236|8796093023194
824633796237|8796093023194
824633796238|8796093023194
824633796239|8796093023194
824633796240|8796093023194
824633796241|8796093023194
824633796242|8796093023194
824633796243|8796093023194
824633796244|8796093023194
824633796245|8796093023194
824633796246|8796093023194
824633796247|8796093023194
824633796248|8796093023194
824633796249|8796093023194
824633796250|8796093023194
824633796251|8796093023194
824633796252|8796093023194
824633796253|8796093023194
824633796254|8796093023194
824633796255|8796093023194
824633796256|8796093023194
549755889313|8796093023194
549755889314|8796093023194
549755889315|8796093023194
549755889316|8796093023194
549755889317|8796093023194
549755889318|8796093023194
549755889319|8796093023194
549755889320|8796093023194
549755889321|8796093023194
549755889322|8796093023194
549755889323|8796093023194
549755889324|8796093023194
549755889325|8796093023194
549755889326|8796093023194
549755889327|8796093023194
549755889328|8796093023194
962072749745|8796093023194
962072749746|8796093023194
962072749747|8796093023194
962072749748|8796093023194
1030792226485|8796093023194
1030792226486|8796093023194
1030792226487|8796093023194
1030792226488|8796093023194
1030792226489|8796093023194
1030792226490|8796093023194
1030792226491|8796093023194
1030792226492|13194139534574
1030792226509|13194139534574
755914319582|13194139534574
755914319600|13194139534574
755914319618|13194139534574
755914319619|13194139534574
755914319620|13194139534574
755914319621|13194139534574
755914319622|13194139534574
755914319623|13194139534574
755914319624|13194139534574
755914319625|13194139534574
755914319626|13194139534574
755914319627|13194139534574
755914319628|13194139534574
755914319629|13194139534574
755914319630|13194139534574
755914319631|13194139534574
755914319632|13194139534574
755914319633|13194139534574
755914319634|13194139534574
755914319635|13194139534574
1030792226580|13194139534574
1030792226581|13194139534574
1030792226582|13194139534574
1030792226583|13194139534574
1030792226584|13194139534574
687194842905|13194139534574
687194842906|13194139534574
687194842907|13194139534574
687194842908|13194139534574
687194842909|13194139534574
687194842910|13194139534574
687194842911|13194139534574
687194842912|13194139534574
687194842913|13194139534574
687194842914|13194139534574
687194842915|13194139534574
687194842916|13194139534574
687194842917|13194139534574
687194842918|13194139534574
687194842919|13194139534574
687194842920|13194139534574
687194842921|13194139534574
549755889450|13194139534574
549755889451|13194139534574
549755889452|13194139534574
755914319661|13194139534574
755914319662|13194139534574
755914319663|13194139534574
755914319664|13194139534574
755914319665|13194139534574
481036412722|13194139534574
1168231180083|13194139534574
1168231180084|13194139534574
1168231180085|13194139534574
1168231180086|13194139534574
1168231180087|13194139534574
1168231180088|13194139534574
1168231180089|13194139534574
1168231180090|13194139534574
1168231180091|13194139534574
1168231180092|13194139534574
1168231180093|13194139534574
1168231180094|13194139534574
1168231180095|13194139534574
1168231180096|13194139534574
1168231180097|13194139534574
1168231180098|13194139534574
618475366211|13194139534574
618475366212|13194139534574
618475366213|13194139534574
618475366214|13194139534574
618475366215|13194139534574
893353273160|13194139534574
893353273161|13194139534574
893353273162|13194139534574
893353273163|13194139534574
893353273164|13194139534574
893353273165|13194139534574
893353273166|13194139534574
893353273167|13194139534574
893353273168|13194139534574
893353273169|13194139534574
893353273170|13194139534574
893353273171|13194139534574
893353273172|13194139534574
893353273173|13194139534574
893353273174|13194139534574
893353273175|13194139534574
893353273176|13194139534574
893353273177|13194139534574
618475366234|13194139534574
618475366235|13194139534574
618475366236|13194139534574
618475366237|13194139534574
618475366238|13194139534574
618475366239|13194139534574
618475366240|13194139534574
755914319713|13194139534574
755914319714|13194139534574
755914319715|13194139534574
755914319716|13194139534574
755914319717|13194139534574
755914319718|13194139534574
755914319719|13194139534574
755914319720|13194139534574
755914319721|13194139534574
755914319722|13194139534574
755914319723|13194139534574
755914319724|13194139534574
687194842989|13194139534574
687194842990|13194139534574
687194842991|13194139534574
687194842992|13194139534574
687194842993|13194139534574
687194842994|13194139534574
687194842995|13194139534574
687194842996|13194139534574
687194842997|13194139534574
687194842998|13194139534574
687194842999|13194139534574
1099511703416|13194139534574
1099511703417|13194139534574
1099511703418|13194139534574
1099511703419|13194139534574
1099511703420|13194139534574
1099511703421|13194139534574
1099511703422|13194139534574
1099511703423|13194139534574
1099511703424|13194139534574
1099511703425|13194139534574
1099511703426|13194139534574
1030792226691|13194139534574
1168231180164|13194139534574
1168231180165|13194139534574
962072749958|13194139534574
962072749959|13194139534574
962072749960|13194139534574
962072749961|13194139534574
962072749962|13194139534574
962072749963|13194139534574
1099511703436|13194139534574
1099511703437|13194139534574
1099511703438|13194139534574
1099511703439|13194139534574
1099511703440|13194139534574
1099511703441|13194139534574
1099511703442|13194139534574
1099511703443|13194139534574
1099511703444|13194139534574
1099511703445|13194139534574
1099511703446|13194139534574
1099511703447|13194139534574
1099511703448|13194139534574
1099511703449|13194139534574
755914319770|13194139534574
549755889563|13194139534574
549755889564|13194139534574
481036412829|13194139534574
1030792226718|13194139534574
1030792226719|13194139534574
1030792226720|13194139534574
1030792226721|13194139534574
1030792226722|13194139534574
1030792226723|13194139534574
1030792226724|13194139534574
1030792226725|13194139534574
1030792226726|13194139534574
1030792226727|13194139534574
1099511703464|13194139534574
1099511703465|13194139534574
1099511703466|13194139534574
1099511703467|13194139534574
1099511703468|13194139534574
1099511703469|13194139534574
1099511703470|13194139534574
1099511703471|13194139534574
1099511703472|13194139534574
1099511703473|13194139534574
1099511703474|13194139534574
687194843059|19791209300415
687194843068|19791209300415
962072750021|19791209300415
962072750022|19791209300415
962072750023|19791209300415
962072750024|19791209300415
962072750025|19791209300415
962072750026|19791209300415
962072750027|19791209300415
962072750028|19791209300415
962072750029|19791209300415
962072750030|19791209300415
962072750031|19791209300415
962072750032|19791209300415
962072750033|19791209300415
962072750034|19791209300415
962072750035|19791209300415
962072750036|19791209300415
962072750037|19791209300415
962072750038|19791209300415
962072750039|19791209300415
962072750040|19791209300415
962072750041|19791209300415
962072750042|19791209300415
962072750043|19791209300415
962072750044|19791209300415
962072750045|19791209300415
962072750046|19791209300415
962072750047|19791209300415
962072750048|19791209300415
962072750049|19791209300415
962072750050|19791209300415
962072750051|19791209300415
962072750052|19791209300415
962072750053|19791209300415
962072750054|19791209300415
962072750055|19791209300415
1030792226792|19791209300415
1030792226793|19791209300415
1030792226794|19791209300415
1030792226795|19791209300415
1030792226796|19791209300415
1030792226797|19791209300415
1030792226798|19791209300415
1030792226799|19791209300415
1030792226800|19791209300415
1030792226801|19791209300415
1030792226802|19791209300415
1030792226803|19791209300415
1030792226804|19791209300415
1030792226805|19791209300415
1030792226806|19791209300415
1030792226807|19791209300415
1030792226808|19791209300415
1030792226809|19791209300415
1030792226810|19791209300415
1030792226811|19791209300415
893353273340|19791209300415
893353273341|19791209300415
893353273342|19791209300415
893353273343|19791209300415
893353273344|19791209300415
893353273345|19791209300415
893353273346|19791209300415
1030792226819|19791209300415
1030792226820|19791209300415
1030792226821|19791209300415
1030792226822|19791209300415
1030792226823|19791209300415
1030792226824|19791209300415
1030792226825|19791209300415
1030792226826|19791209300415
1030792226827|19791209300415
1030792226828|19791209300415
893353273357|19791209300415
893353273358|19791209300415
893353273359|19791209300415
893353273360|19791209300415
893353273361|19791209300415
893353273362|19791209300415
618475366419|19791209300415
618475366420|19791209300415
962072750101|19791209300415
962072750102|19791209300415
962072750103|19791209300415
962072750104|19791209300415
962072750105|19791209300415
962072750106|19791209300415
962072750107|19791209300415
962072750108|19791209300415
962072750109|19791209300415
962072750110|19791209300415
962072750111|19791209300415
962072750112|19791209300415
962072750113|19791209300415
962072750114|19791209300415
962072750115|19791209300415
962072750116|19791209300415
962072750117|19791209300415
962072750118|19791209300415
962072750119|19791209300415
962072750120|19791209300415
962072750121|19791209300415
962072750122|19791209300415
962072750123|19791209300415
962072750124|19791209300415
687194843181|19791209300415
687194843182|19791209300415
687194843183|19791209300415
687194843184|19791209300415
687194843185|19791209300415
687194843186|19791209300415
687194843187|19791209300415
687194843188|19791209300415
893353273397|19791209300415
893353273398|19791209300415
755914319927|19791209300415
755914319928|19791209300415
755914319929|19791209300415
755914319930|19791209300415
755914319931|19791209300415
1030792226876|19791209300415
1030792226877|19791209300415
1030792226878|19791209300415
1030792226879|19791209300415
1030792226880|19791209300415
1030792226881|19791209300415
1030792226882|19791209300415
1030792226883|19791209300415
1030792226884|19791209300415
1030792226885|19791209300415
962072750150|19791209300415
962072750151|19791209300415
962072750152|19791209300415
962072750153|19791209300415
962072750154|19791209300415
962072750155|19791209300415
962072750156|19791209300415
962072750157|19791209300415
962072750158|19791209300415
962072750159|19791209300415
755914319952|19791209300415
755914319953|19791209300415
755914319954|19791209300415
755914319955|19791209300415
755914319956|19791209300415
755914319957|19791209300415
755914319958|19791209300415
755914319959|19791209300415
755914319960|19791209300415
755914319961|19791209300415
755914319962|19791209300415
755914319963|19791209300415
755914319964|19791209300415
755914319965|19791209300415
755914319966|19791209300415
755914319967|19791209300415
755914319968|19791209300415
755914319969|19791209300415
755914319970|19791209300415
824633796707|19791209300415
824633796708|19791209300415
824633796709|19791209300415
824633796710|19791209300415
824633796711|19791209300415
824633796712|19791209300415
824633796713|19791209300415
824633796714|19791209300415
824633796715|19791209300415
824633796716|19791209300415
824633796717|19791209300415
824633796718|19791209300415
824633796719|19791209300415
824633796720|19791209300415
824633796721|19791209300415
824633796722|19791209300415
824633796723|19791209300415
824633796724|19791209300415
824633796725|19791209300415
824633796726|26388279067108
824633796747|26388279067108
893353273504|26388279067108
1030792226997|26388279067108
962072750282|26388279067108
962072750283|26388279067108
962072750284|26388279067108
962072750285|26388279067108
962072750286|26388279067108
962072750287|26388279067108
962072750288|26388279067108
893353273553|26388279067108
893353273554|26388279067108
893353273555|26388279067108
893353273556|26388279067108
893353273557|26388279067108
893353273558|26388279067108
893353273559|26388279067108
893353273560|26388279067108
893353273561|26388279067108
893353273562|26388279067108
893353273563|26388279067108
893353273564|26388279067108
824633796829|26388279067108
824633796830|26388279067108
824633796831|26388279067108
824633796832|26388279067108
824633796833|26388279067108
824633796834|26388279067108
824633796835|26388279067108
824633796836|26388279067108
824633796837|26388279067108
824633796838|26388279067108
824633796839|26388279067108
824633796840|26388279067108
824633796841|26388279067108
824633796842|26388279067108
962072750315|26388279067108
962072750316|26388279067108
962072750317|26388279067108
962072750318|26388279067108
962072750319|26388279067108
962072750320|26388279067108
962072750321|26388279067108
962072750322|26388279067108
962072750323|26388279067108
962072750324|26388279067108
962072750325|26388279067108
962072750326|26388279067108
962072750327|26388279067108
962072750328|26388279067108
962072750329|26388279067108
893353273594|26388279067108
893353273595|26388279067108
893353273596|26388279067108
893353273597|26388279067108
1099511703806|26388279067108
1099511703807|26388279067108
1099511703808|26388279067108
1099511703809|26388279067108
824633796866|26388279067108
962072750339|26388279067108
962072750340|26388279067108
1030792227077|26388279067108
1030792227078|26388279067108
1030792227079|26388279067108
1030792227080|26388279067108
1030792227081|26388279067108
1030792227082|26388279067108
1030792227083|26388279067108
1030792227084|26388279067108
1030792227085|26388279067108
1030792227086|26388279067108
1030792227087|26388279067108
1030792227088|28587302322180
1099511703825|28587302322180
1099511703826|28587302322180
1099511703827|28587302322180
1099511703828|30786325578101
1030792227093|30786325578717
1030792227110|30786325578777
1168231180601|30786325578777
1168231180602|30786325578777
1168231180603|30786325578777
1168231180604|30786325578777
1168231180605|30786325578777
1168231180606|30786325578777
1168231180607|30786325578777
1168231180608|30786325578777
1168231180609|30786325578777
1168231180610|30786325578777
1168231180611|30786325578777
1099511703876|30786325578777
1099511703877|30786325578777
1099511703878|30786325578777
1099511703879|30786325578777
1099511703880|30786325578777
1099511703881|30786325578777
1099511703882|30786325578777
1099511703883|30786325578777
1099511703884|30786325578777
1099511703885|30786325578777
1099511703886|30786325578777
1099511703887|30786325578777
1168231180624|30786325578777
1168231180625|30786325578777
1168231180626|30786325578777
1168231180627|30786325578777
1168231180628|30786325578777
1168231180629|30786325578777
1168231180630|30786325578777
1168231180631|30786325578777
1168231180632|30786325578777
1168231180633|30786325578777
1168231180634|30786325578777
1168231180635|30786325578777
1168231180636|30786325578777
1168231180637|30786325578777
1168231180638|30786325578777
1168231180639|30786325578777
1168231180640|30786325578777
1030792227169|30786325578777
1030792227170|30786325578777
1030792227171|30786325578777
1030792227172|30786325578777
1030792227173|30786325578777
1030792227174|30786325578777
1030792227175|30786325578777
1030792227176|30786325578777
1030792227177|30786325578777
1030792227178|30786325578777
1030792227179|30786325578777
1030792227180|30786325578777
1030792227181|30786325578777
1030792227182|30786325578905
962072750466|30786325578905
1099511703958|30786325578905
1099511703973|30786325578905
1099511703987|30786325578905
1099511704002|30786325578905
1099511704017|30786325578905
1099511704032|30786325578905
1099511704046|30786325578905
1099511704060|30786325578905
1099511704075|30786325578905
1099511704090|30786325578905
1099511704105|30786325578905
1099511704119|30786325578905
1099511704120|30786325578905
1099511704121|30786325578905
1099511704122|30786325578905
1099511704123|30786325578905
1099511704124|30786325578905
1099511704125|30786325578905
1099511704126|30786325578905
1168231180863|30786325578905
1168231180864|30786325578905
1168231180865|30786325578905
1168231180866|30786325578905
1168231180867|30786325578905
1168231180868|30786325578905
